ID,BS1D,BS1S,BS2D,BS2S,BS3D,BS3S,BS4D,BS4S,BS5D,BS5S,BS6D,BS6S,BS7D,BS7D,PS1D,PS1S,PS2D,PS2S,PS3D,PS3S,PS4D,PS4S,PS5D,PS5S,PS6D,PS6S,PS7D,PS7S
COG10689,0,0.203865,0.120655,0.208026,0,0,0.266273,0.232989,0,0,0,0,0,0,0,0.0166421,0.0291236,0.0291236,0.0208026,0.0166421,0.0540867,0.0582472,0.0416052,0.0208026,0,0,0.0499262,0.0582472
COG1069,0.195544,0,0,0,0.0915314,0.112334,0.070442,0,0.166421,0.141458,0.104013,0.16226,0.149779,0.149779,0.0374446,0,0,0,0,0,0,0,0,0,0.00416052,0.0166421,0,0
COG107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG10701,0,0.0703025,0.00639114,0.0191734,0,0,0.0127823,0.00639114,0,0,0,0,0,0,0,0.00639114,0,0,0,0,0,0,0,0,0,0,0,0.00639114
COG10706,0.00639114,0,0,0,0,0,0.00708991,0.00708991,0.00639114,0.00639114,0,0.00639114,0.00639114,0.00639114,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00708991
COG10717,0,0.0598877,0.0598877,0.0499064,0,0,0.0998129,0.139738,0.0141798,0,0.00708991,0,0,0,0,0.00998129,0,0.00998129,0.00998129,0,0.00998129,0.0199626,0.00998129,0.00998129,0,0,0.0499064,0.0499064
COG1072,0.159701,0.0968457,0.00937216,0.0406127,0.0199626,0.00998129,0.124962,0.0437368,0.0998129,0.0299439,0.069869,0.0499064,0.00998129,0.00998129,0.00998129,0.00624811,0,0.00312405,0,0,0,0,0,0.00624811,0.00998129,0.00998129,0,0.00624811
COG1073,0.0468608,0.244366,0.738774,0.112784,0.0281165,0.0124962,0.150379,0.0689238,0.0468608,0.0187443,0.0406127,0.0406127,0.0531089,0.0531089,0,0.0062658,0,0,0,0,0.0062658,0,0,0,0,0.0124962,0,0.0062658
COG1074,0.0250632,0.102639,0.031329,0,0,0.0501264,0,0.0146628,0.0501264,0.0438606,0,0.0250632,0.0062658,0.0062658,0,0.175953,0,0.0733138,0.0146628,0.0733138,0.0293255,0.058651,0.0293255,0.0293255,0,0,0.058651,0
COG10747,0,0.0931345,0,0.0279403,0,0,0.0620897,0.0155224,0,0,0,0,0.0293255,0.0293255,0.0146628,0.00310448,0,0,0,0,0.00310448,0.00620897,0,0,0.0146628,0,0,0.00931345
COG1075,0.0186269,0.071665,0.0186269,0.0277885,0.0155224,0.0155224,0.0117004,0.0219383,0.0372538,0.0186269,0.0186269,0.0124179,0.0341493,0.0341493,0,0.0219383,0.0146255,0.00731276,0.0058502,0.00146255,0.013163,0.0190132,0.0117004,0.00877531,0,0.00310448,0.0234008,0.0336387
COG10755,0.0234008,0.117761,0.0117004,0.0588803,0.00438765,0.00731276,0.0588803,0.0658074,0.013163,0.0160881,0.0102379,0.013163,0.00877531,0.00877531,0.00877531,0.0069271,0.0138542,0.00346355,0.755955,0,0.0242448,0.0242448,0.0138542,0.0242448,0,0.0102379,0.0138542,0.0207813
COG1076,0.145469,0.0808031,0.076198,0.0574128,0.0415626,0.0519532,0.0893087,0.05316,0.0796616,0.0658074,0.0796616,0.038099,0.117761,0.117761,0.0277084,0.010632,0.0063792,0.0042528,0,0.0063792,0.0042528,0.010632,0.0021264,0.0042528,0.0103906,0.0069271,0.0233904,0.0255168
COG1077,0.0871823,0.459732,0.0467808,0.258389,0.0255168,0.031896,0.295302,0.449664,0.0659184,0.0467808,0.031896,0.031896,0.0574128,0.0574128,0.010632,0.540268,0.553691,0.788591,0,0.644295,1.10738,1.38926,0.781879,0.773136,0.0063792,0.0127584,0.744966,0.773136
COG10774,0.197987,0,0.157718,0.0785083,0.204698,0.124161,0.0392542,0.0196271,0.369128,1.01678,0.191275,0.771812,0.278523,0.278523,0.231544,0,0,0,0.604027,0,0,0,0,0.798658,0.40604,0.416107,0,0.577181
COG1079,0,0,0,0,0,0,0,0,0.0196271,0.0196271,0,0.0196271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196271,0,0
COG10799,0,0.181511,0,0.143298,0,0,0.324809,0.133745,0,0,0,0,0,0,0,0.0286596,0,0.00955321,0,0.0286596,0.0573192,0.0668724,0,0,0,0,0.0286596,0
COG108,0.324809,0,0.143298,0,0.0668724,0.0668724,0,0,0.229277,0.0955321,0.047766,0.133745,0.124192,0.124192,0.00955321,0,0,0,0,0,0,0,0,0,0,0.0382128,0,0.124192
COG1081,0,0.219729,0,0.126141,0,0,0.0895191,0.0610358,0,0,0,0,0,0,0,0.00406905,0,0,0,0,0,0,0,0,0,0,0,0
COG10821,0,0.0889757,0.0366215,0.0325521,0.00406905,0.0447596,0.0607639,0.0347222,0.0366215,0.0325524,0,0.0244143,0,0,0,0.0130208,0.00217014,0.0108507,0,0.00651042,0.00651042,0.0130208,0.00868056,0,0,0,0.0108507,0.0081381
COG1083,0.0824653,0.0552585,0.0260417,0.0196078,0.00434028,0.0130208,0.0178253,0.026738,0.0455729,0.015191,0.0217014,0.0108507,0.0542535,0.0542535,0.0195312,0.0392157,0.0196078,0.0213904,0.00217014,0.00713012,0.026738,0.0338681,0.0106952,0.00868056,0,0.0173611,0.0499109,0.0217014
COG10833,0.0695187,0,0.00534759,0,0.00356506,0.0213904,0,0,0.0178253,0.0178253,0.00891266,0.0213904,0.0178253,0.0178253,0.0231729,0,0,0,0.00534759,0,0,0,0,0.0124777,0.00178253,0.0160428,0,0.030303
COG10836,0,0.00544465,0,0.0108893,0,0,0.0245009,0.00544465,0,0,0,0,0,0,0,0,0.00544465,0.00272232,0,0,0.00272232,0.00272232,0,0,0,0,0,0
COG10856,0.0272232,0.27833,0.00544465,0.101962,0.00272232,0.0163339,0.162589,0.170856,0.0245009,0.0217786,0.0299456,0.0190563,0.0108893,0.0108893,0,0.440919,0.40785,0.462964,0,0.385804,0.653111,0.766096,0.451942,0,0,0,0.473987,0
COG10861,0.162589,0.117401,0.0551148,0.0283382,0.124008,0.0964509,0.0647731,0.0485798,0.0881837,0.11023,0.0688935,0.0496033,0.162589,0.162589,0.330689,0.00809664,0.00809664,0.00809664,0.338956,0.012145,0.0161933,0.0202416,0.00809664,0.31691,0.311399,0.198413,0.0323866,0.325177
COG1087,0.0526281,0.103711,0.0202416,0.0592633,0.012145,0.0242899,0.118527,0.088895,0.0283382,0.0202416,0.0485798,0.0242899,0.0323866,0.0323866,0.0364349,0.00423309,0.00634964,0.00634964,0.00404832,0.00211655,0.0126993,0.0105827,0.00423309,0.00809664,0,0.0161933,0.0126993,0.0364349
COG1088,0.0994777,0.362522,0.105827,0.161121,0.0380978,0.0380978,0.273906,0.491419,0.0783122,0.0507971,0.0613799,0.0317482,0.0613799,0.0613799,0,0.620315,0.725044,0.886165,0.00634964,0.65254,0.870053,1.09562,0.741156,0,0.00634964,0.0169324,0.620315,0.0105827
COG10889,0.104729,0.264292,0.112785,0.222005,0.177233,0.136953,0.322436,0.348866,0.161121,0.128897,0.120841,0.161121,0.249737,0.249737,0.177233,0.0317151,0.0475726,0.0422867,0.475307,0.0370009,0.132146,0.105717,0.0317151,0.596147,0.338354,0.322242,0.0634301,0.604203
COG1089,0.359437,0.00358316,0.169147,0.00179158,0.137432,0.163861,0.00716632,0,0.21672,0.211434,0.21672,0.163861,0.200862,0.200862,0.0317151,0,0,0.00179158,0,0,0,0,0,0.0211434,0.0105717,0.0740018,0,0.0634301
COG10891,0.00358316,0.00822707,0.00179158,0.00822707,0.00716632,0.00179158,0.0493624,0,0.0089579,0,0.0125411,0.00358316,0.0125411,0.0125411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG10895,0,0.0779126,0.00822707,0.0389563,0,0.00822707,0.0667822,0.0500867,0,0,0.0164541,0.0164541,0.00822707,0.00822707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG1090,0.0500867,0.0698148,0.0278259,0.0410024,0.0111304,0.0166956,0.0698148,0.0476514,0.0333911,0.0166956,0.0222607,0.0111304,0.0389563,0.0389563,0,0,0.00221634,0.00332452,0,0.00221634,0.0199471,0,0.00332452,0,0,0,0.00221634,0.00556519
COG109,0.0398942,0.0716754,0.0299206,0.0369237,0.0188389,0.0144062,0.0282358,0.0304077,0.0410024,0.0188389,0.0199471,0.025488,0.0498677,0.0498677,0,0.00434396,0.0130319,0,0,0.00868793,0,0.00434396,0,0,0.00110817,0.0077572,0.00217198,0.0077572
COG10915,0.0369237,0.0942888,0.0238918,0.0620321,0.0130319,0.0260638,0.0744385,0.0446631,0.0173759,0.00868793,0.00868793,0.00868793,0.0152039,0.0152039,0,0.0496257,0.0148877,0.0272941,0,0.0124064,0.0248128,0.0669947,0.017369,0,0,0.00217198,0.0446631,0.00651594
COG1092,0.238203,0.0555385,0.0669947,0.0233846,0.0248128,0.0248128,0.00876923,0.0116923,0.0570695,0.0372193,0.0248128,0.0322567,0.052107,0.052107,0.0471444,0,0,0,0.00248128,0,0,0,0,0.0223316,0.00248128,0.0471444,0,0.0769198
COG10935,0.00876923,0.0143801,0.00292308,0.0143801,0,0.00584615,0.115041,0.0575204,0.00292308,0.00584615,0,0,0,0,0,0,0,0,0,0,0.0143801,0,0,0,0,0,0,0.00292308
COG1094,0,0,0.0143801,0,0.0143801,0,0,0.00303721,0.0862807,0.0575204,0.100661,0.0287602,0.0287602,0.0287602,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG10944,0,0.125142,0,0.0782137,0,0,0.0821244,0.0664816,0,0,0,0,0,0,0,0.00782137,0.0117321,0.0117321,0,0.0273748,0.0117321,0.0469282,0.00391068,0,0,0,0.0273748,0.00607441
COG1095,0.0586603,0.0696608,0.0938564,0.0522456,0.0430175,0.0469282,0.0696608,0,0.0391068,0.0391068,0.0508389,0.0469282,0.0586603,0.0586603,0.0430175,0,0,0,0.00782137,0,0,0,0,0.0156427,0.00391068,0.00782137,0,0.0312855
COG10958,0.0696608,0.0572371,0.0348304,0.0367952,0,0,0.0817672,0.0408836,0.0174152,0.0174152,0,0.0174152,0.0348304,0.0348304,0,0,0,0,0,0,0.0122651,0,0,0,0,0,0.00408836,0.0174152
COG1096,0.0327069,0.0654206,0.0163534,0.00934579,0.00408836,0.00817672,0.0280374,0.0186916,0.0286185,0.00408836,0.0245302,0.0204418,0.0531487,0.0531487,0.00408836,0,0,0,0,0,0,0,0,0,0.00408836,0,0,0.00408836
COG10982,0,0.125825,0,0.0838834,0,0.00934579,0.113842,0.0748959,0.0186916,0.00934579,0,0.00934579,0,0,0,0.0239667,0.00898751,0.017975,0,0,0.0209709,0.0389459,0,0,0,0,0.0389459,0.00934579
COG110,0.212704,0.0770832,0.0659084,0.0425287,0.0269625,0.0419417,0.0398706,0.0212643,0.0838834,0.0569209,0.0479334,0.0539251,0.0988626,0.0988626,0.0239667,0.0292385,0.0265804,0.00797413,0,0.0149792,0.0132902,0.0186063,0.00599167,0.00898751,0.00599167,0.0329542,0.0372126,0.0419417
COG11,0.0451867,0,0.0265804,0,0.00531609,0.0132902,0.0168745,0,0.0292385,0.0186063,0.0132902,0.0292385,0.0345546,0.0345546,0.0318965,0,0,0,0.00531609,0,0,0,0,0.0345546,0.00797413,0.0212643,0,0.0318965
COG1102,0,0.0137702,0,0.0275404,0,0,0.0275404,0,0,0.0168745,0,0,0,0,0,0.0137702,0,0,0,0,0.0137702,0.0137702,0,0,0,0,0,0
COG11022,0,0.0550459,0.0413105,0.0381087,0.0275404,0.0137702,0.0381087,0.0381087,0,0.0137702,0,0,0,0,0,0.0635145,0.0719831,0.0931545,0,0.0889202,0.186309,0.186309,0.0762173,0,0,0,0.0889202,0.0137702
COG1103,0.0296401,0.0951877,0.0042343,0.0423057,0.0127029,0.042343,0.179799,0.121629,0.0592802,0.0296401,0.0169372,0.0254058,0.00846859,0.00846859,0.0762173,0.285563,0.364886,0.576415,0.0931545,0.56055,1.06822,0.999471,1.08408,0.0719831,0.0465773,0.0677488,0.465362,0.0635145
COG11038,0.0211528,0.0437711,0.0370175,0.00729518,0.14807,0.100476,0.00729518,0.0656566,0.232681,0.0793231,0.137493,0.0423057,0.0740349,0.0740349,0.0740349,0.21156,0.255331,0.364759,0.61872,0.379349,0.445006,0.758698,0.386644,0.539397,0.317292,0.423057,0.372054,0.26441
COG11044,0,0.118302,0,0.0695894,0.00729518,0.00729518,0.0556715,0.0243563,0.0218855,0.0291807,0.0218855,0.0656566,0.0218855,0.0218855,0.00729518,0,0,0.00347947,0.40853,0.00347947,0,0.0104384,0,0.496072,0.167789,0.262626,0.00695894,0.255331
COG11045,0.0104384,0.151924,0.0208768,0.0539086,0,0.0104384,0.0833132,0.088214,0.0278358,0.0313152,0,0.00347947,0,0,0.00695894,0.0147023,0,0.0196031,0.00347947,0.00980156,0.0196031,0.0196031,0.0147023,0.00347947,0.00347947,0.0104384,0.0245039,0.0173974
COG1105,0.107817,0.024918,0.0833132,0.00311475,0.00980156,0.0245039,0.0436066,0.0186885,0.0637101,0.0490078,0.0392062,0.0294047,0.0686109,0.0686109,0.00980156,0.00311475,0,0.00311475,0,0,0,0,0,0.0294047,0.00490078,0.00490078,0,0.0147023
COG11087,0.00311475,0.323939,0.00311475,0.173539,0.00311475,0.00622951,0.199983,0.120651,0.0436066,0.0311475,0.0218033,0.00934426,0.0373771,0.0373771,0.00311475,0.0231385,0.0314022,0.00165275,0,0.00165275,0.0115692,0.0644572,0.039666,0,0,0.00622951,0.0859429,0
COG11088,0.342119,0,0.165275,0,0.163622,0.0909012,0,0,0.535491,0.423104,0.447895,0.127262,0.337161,0.337161,0.133873,0,0,0,0.013222,0,0,0,0,0.0793319,0.0875957,0.0148747,0,0.0033055
COG11089,0,0.230204,0,0.0868696,0,0,0.13682,0.147678,0,0,0,0,0,0,0,0.0152022,0.0108587,0.0173739,0,0.0217174,0.0173739,0.0238891,0.00217174,0,0,0,0.0238891,0
COG1109,0.1998,0,0.152022,0,0.0846979,0.0890413,0,0,0.145507,0.117274,0.0760109,0.0781826,0.128133,0.128133,0.0195457,0,0,0,0,0,0,0,0,0.00651522,0.00217174,0.0217174,0,0.0347478
COG11092,0,0.0761905,0,0.0507937,0,0,0.126984,0.0888889,0,0,0,0,0,0,0,0.126984,0.190476,0.152381,0,0.126984,0.355556,0.393651,0.279365,0,0,0,0.304762,0
COG11095,0.0380952,0.048024,0.0507937,0.036018,0.0507937,0.0507937,0.048024,0.0930465,0.0761905,0.0253968,0.0380952,0.0380952,0.152381,0.152381,0.165079,0,0.0150075,0,0.139683,0,0.0150075,0,0.006003,0.152381,0.126984,0.139683,0.0090045,0.0634921
COG1110,0.0330165,0.0913818,0.0510255,0.0304606,0.030015,0.00217576,0.0326364,0.0239333,0.084042,0.00652727,0.0750375,0.048024,0.0330165,0.0330165,0,0.0130545,0.00652727,0.006003,0,0.0090045,0.00870303,0.006003,0.00435151,0,0,0.0210105,0.0174061,0
COG111,0.0152303,0.121574,0.0130545,0.0607869,0.0108788,0.0510255,0.0607869,0.0151967,0.0239333,0.084042,0.0130545,0.00870303,0.00870303,0.00870303,0.006003,0,0,0,0.0030015,0,0,0,0,0.0090045,0.0150075,0.00435151,0,0.0195818
COG1111,0.0151967,0.0633914,0.0151967,0.0264131,0,0.0151967,0.0105652,0.00528262,0.0151967,0.0151967,0.0151967,0.0151967,0,0,0,0.0211305,0.0105652,0.0158479,0,0,0.0264131,0.0739567,0.0158479,0,0,0,0.0633914,0.0151967
COG11112,0.00528262,0,0.0105652,0.01222,0,0.00528262,0,0.00407332,0.0105652,0.0105652,0,0,0.00528262,0.00528262,0,0,0,0,0.00528262,0,0,0,0,0.0264131,0,0.00528262,0,0.0264131
COG11113,0,0.0811739,0.00203666,0.0499532,0.00407332,0,0.0374649,0.0249766,0.00814664,0.00407332,0.00407332,0.00407332,0,0,0,0.00624415,0,0.00624415,0,0.00624415,0.0124883,0.0312207,0.0124883,0,0,0,1.11675,0
COG11117,0.0561973,0.111314,0.0312207,0.0858708,0.0187324,0.00624415,0.0763296,0.0890512,0.0374649,0.0312207,0.0249766,0.00624415,0.0312207,0.0312207,0,0.0063608,0.015902,0.0190824,0.00624415,0.0063608,0.0254432,0.0095412,0.0254432,0.0124883,0,0.0187324,0.0312207,0.0312207
COG1112,0.136757,0.14314,0.117675,1.13393,0.0445256,0.0286236,0.106482,0.0977544,0.0763296,0.0699688,0.0572472,0.0667884,0.0667884,0.0667884,0.0222628,0.0122193,0.00523684,0.0139649,0.0095412,0.0174561,0.0139649,0.031421,0.0104737,0.0127216,0.0031804,0.015902,0.031804,0.0063608
COG1115,0.137903,0.135048,0.0925175,0.0733158,0.0349123,0.0593509,0.10075,0.0943194,0.0907719,0.0610965,0.0750614,0.0471316,0.115211,0.115211,0.0157105,0.00428725,0,0.0150054,0.00698246,0.00857449,0.017149,0.00214362,0.00428725,0.0122193,0.00174561,0.0139649,0.0366579,0.0174561
COG1117,0.096463,0,0.0664523,0.0643087,0.0471597,0.0407288,0.231481,0.0925926,0.0621651,0.0471597,0.0578778,0.0557342,0.105038,0.105038,0.00857449,0.0694444,0.0231481,0.0231481,0,0.0694444,0.0231481,0.138889,0.0925926,0,0.00428725,0.0107181,0.0128617,0.0107181
COG1118,0.0462963,0.0746612,0.0694444,0.0925926,0.0462963,0.0231481,0.0945708,1.18548,0.138889,0.0231481,0.0925926,0,0.162037,0.162037,0.0694444,0.00497741,0.00497741,0.00497741,0.115741,0.00995482,0.00995482,0.00497741,0,0.0462963,0,0,0.0462963,0.0231481
COG1119,0.0497741,0.1046,0.0199096,0.084616,0.0298645,0.0199096,0.055502,0.0298645,0.0597289,0.0447967,0.0597289,0.0298645,0.0696837,0.0696837,0,0,0,0,0,0,0,0.00640408,0,0,0.00497741,0,0.0149322,0.00995482
COG1120,0.0384245,0.121354,0.027751,0.0341551,0,0.0128082,0.0653442,0.0256163,0.0192122,0.0149428,0,0,0.0213469,0.0213469,0.00640408,0.00426938,0.00213469,0,0,0.00426938,0.00213469,0.0186698,0.00426938,0,0,0,0.00213469,0.00853877
COG112,0.0186698,0.102412,0.0373396,0.0373396,0.0128082,0.0186698,0.119968,0.0466744,0.0186698,0.0280047,0.0149428,0.0149428,0.0373396,0.0373396,0.00933489,0.0321865,0.0234084,0.0438907,0.00213469,0.0204823,0.0555949,0.0409646,1.20266,0.00933489,0.00213469,0.00213469,0.00933489,0.0186698
COG1122,0.114116,0.047228,0.0760772,0.0731512,0.0848553,0.11119,0.0314853,0.172637,0.181415,0.213601,0.193119,0.198971,0.114116,0.114116,0.0117042,0,0,0,0.00585209,0,0,0,0.0263344,0.0292605,0.0175563,0.0702251,0.0409646,0.0468167
COG1123,0.0157427,0.0655442,0.0157427,0.0314853,0,0,0.0655442,0.0314853,0.0157427,0.0157427,0.0157427,0.0157427,0.0629706,0.0629706,0,0.00242756,0,0.00242756,0,1.2542,0.00485513,0,0,0,0,0,0,0.0157427
COG1126,0.0218481,0,0.0339859,0.0436962,0.0194205,0.0267032,0,0.0267032,0.0436962,0.00971026,0.0121378,0.00728269,0.0291308,0.0291308,0.00242756,0,0,0,0,0.00728269,0,0,0,0.00242756,0.00242756,0.00242756,0.00485513,0.00728269
COG1127,0,0,0,0,0,0,0.0216976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG11279,0,0.155745,0.0027122,0,0,0,0.155745,0.00542441,0.0027122,0.0027122,0.0108488,0.0027122,0,0,0,0.030056,1.28856,0.0191265,0,0,0.0382531,0.030056,0,0,0,0.0027122,0,0.0027122
COG113,0.172139,0.0388862,0.0956327,0.136618,0.0628443,0.060112,0.0499965,0.142083,0.114759,0.112027,0.0819709,0.0929003,0.117492,0.117492,0.0191265,0.00277758,0.0136618,0.00277758,0.00273236,0.0191265,0.0111103,0,0.0245913,0.0136618,0.0109295,0.0382531,0.0519149,0.030056
COG1131,0.00555517,0,0.0305534,0.0388862,0.0166655,0.00833275,0,0.0222207,0.0249983,0.033331,0.0194431,0,0.0138879,0.0138879,0.00833275,0,0.00555517,0,0.00555517,0,0,0,0.00555517,0.00277758,0,0.00555517,0.00833275,0.0111103
COG11319,0,0,0.0520833,0.0260417,0,0,0.0133576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG1132,0,0.0620282,0.0133576,0,0,0,0.00689203,0,0,0,0,0,0.0133576,0.0133576,0,0.0827043,0,0.00689203,0,0,0.0758123,0.0344601,0,0,0,0,0,0
COG11320,0,0.155364,0.00689203,0.0267153,0.0413522,0.00689203,0.0175411,0.0133576,0.0137841,0,0.0137841,0,0.0827043,0.0827043,0.00689203,0,0.10338,0,0.110272,0.0344601,0,0,0.130949,0.0137841,0.0551362,0,0.0758123,0.00689203
COG11367,0,0,0.0100235,0.0501175,0,0.020047,0.0155979,0.0100235,0.0100235,0.0100235,0,0.00501175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG11368,0,0.0533112,0.0311958,0.0155979,0,0,0.0234569,0.0155979,0.0467938,0.0155979,0.0155979,0,0.0311958,0.0311958,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG1138,0.0149271,0,0.0042649,0.0277218,0.0170596,0.0085298,0,0.0085298,0.0234569,0.0106622,0.0234569,0.0085298,0.0255894,0.0255894,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00213245
COG11381,0,0.121531,0,0,0,0,0.10634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151914,0,0,0,0,0,0
COG11385,0.0303827,0.13958,0.0455741,0.0455741,0,0.0303827,0.111311,0,0.0303827,0.0303827,0.0151914,0.0151914,0.0151914,0.0151914,0,0,0,0,0,0,0,0.0159015,0,0,0,0,0,0
COG1140,0.13958,0.0492287,0.0848081,0.0600724,0.0600724,0.0512382,0.063294,0.0989427,0.0777407,0.0459377,0.0600724,0.0353367,0.116611,0.116611,0,0.0141347,0.0141347,0.0053005,0,0.010601,0.0229689,0.0175817,0,0.0053005,0,0.0123678,0,0.010601
COG114,0.0597777,0.0202797,0.0562613,0.0246143,0.0246143,0.0175817,0,0.0175817,0.0246143,0.0281307,0.031647,0.0140653,0.0914247,0.0914247,0.0123678,0,0.00351633,0,0.00353367,0.00703267,0,0,0.00883417,0.00351633,0,0.00351633,0.0176683,0.010549
COG11403,0,0,0,0,0,0,0.0235525,0,0.0202797,0.0202797,0.0202797,0,0,0,0,0,0,0,0,0,0,0,0.0202797,0,0,0,0,0
COG11408,0,0.0241575,0,0,0,0,0.0644199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG1141,0.0483149,0.485645,0.00805249,0.0402624,0,0.0402624,0.424634,0.016105,0.00805249,0.016105,0,0.00805249,0,0,0,1.01278,0,1.42601,0,0,1.85472,1.7449,0,0,0,0,0,0
COG11440,0.17083,0.079449,0.0756532,0.136664,0.183032,0.251364,0.129105,0.483204,0.2294,0.2294,0.207436,0.22696,0.307494,0.307494,0.368504,0.00496556,0.890755,1.03474,0.890755,1.07135,0,0,1.02742,0.880993,0.719925,0.475883,1.04694,0.441717
COG1145,0.0595867,0.069088,0.0347589,0.0496556,0.0198622,0.00993112,0.0310191,0.0546212,0.0446901,0.0148967,0.0446901,0.0297934,0.0695179,0.0695179,0.0198622,0.00281992,0.00993112,0.00496556,0.00496556,0.0148967,0.00422988,0.00281992,0,0.00496556,0,0,0.0198622,0.00993112
COG11458,0.0197394,0.070431,0.0169195,0.0239693,0.00281992,0.0112797,0.0586925,0.0225594,0.0225594,0.0112797,0.00845976,0.00422988,0.0281992,0.0281992,0,0,0.00845976,0.00140996,0,0.00140996,0,0,0.00422988,0.00422988,0,0.0070498,0.00986972,0.0126896
COG1146,0.0117385,0.0417589,0,0.023477,0,0.0117385,0.0398608,0.0352155,0,0,0.0117385,0.0117385,0.0352155,0.0352155,0,0.123379,0,0,0,0,0.140462,0.138564,0,0,0,0,0,0.0117385
COG11466,0.028472,0,0.0265739,0.0132869,0.0227776,0.0189813,0,0.0493515,0.0626384,0.0721291,0.0455552,0.0417589,0.0607403,0.0607403,0.0474533,0,0.130971,0.0987029,0.0550459,0.0721291,0,0,0.0949067,0.0493515,0.104397,0.0455552,0.146156,0.0360645
COG11500,0,0.0967742,0.0263158,0.0526316,0,0,0.150538,0,0.0263158,0.0263158,0,0,0,0,0,0,0,0,0,0,0,0.0107527,0,0,0,0,0,0
COG1150,0.150538,0.417559,0.0430108,0.0752688,0.0430108,0.0322581,0.19272,0.0645161,0.0645161,0.0537634,0.0967742,0.0537634,0.0430108,0.0430108,0,0.668094,0,0,0,0,1.02463,1.27195,0,0,0,0,0,0.0215054
COG115,0.311563,0.323381,0.11242,0.147752,0.118844,0.1606,0.234173,0.375803,0.11242,0.170236,0.134904,0.122056,0.19272,0.19272,0.558887,0.453477,0.62955,0.748394,0.472163,0.507495,0.921822,1.08165,0.64561,0.591006,0.343683,0.401499,0.591006,0.610278
COG11534,0.148681,0.33882,0.0706235,0.148681,0.133813,0.141247,0.203023,0.31223,0.148681,0.141247,0.126379,0.104077,0.189568,0.189568,0.382854,0.688397,0.520384,0.62446,0.397722,0.379137,1.30016,1.57309,0.609592,0.583573,0.345683,0.338249,0.598441,0.41259
COG11540,0.178822,0,0.0605036,0.123696,0.155965,0.131764,0.0296642,0.357644,0.155965,0.137142,0.215124,0.0900832,0.228569,0.228569,0.630582,0,0.754279,0.814782,0.688397,0.657473,0,0,0.907555,0.666885,0.566045,0.473273,0.929067,0.556634
COG1155,0.00988806,0,0.00988806,0,0.00988806,0,0.00767754,0.0197761,0,0.0197761,0,0,0.00988806,0.00988806,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG11567,0,0.0761421,0,0,0,0,0.0713833,0,0.00767754,0,0,0.00767754,0,0,0,0.00475888,0,0,0,0,0.00475888,0,0,0,0,0,0,0
COG1158,0.0190355,0.0895848,0.0142767,0.0237944,0.00475888,0.00475888,0.0961398,0.00951777,0.0142767,0.0237944,0.00475888,0,0.0285533,0.0285533,0.00475888,0.002185,0,0,0,0,0.00655499,0,0,0,0,0,0,0
COG1160,0.0633649,0.0925609,0.0524399,0.0611799,0.01748,0.01748,0.0700461,0.0611799,0.0371449,0.0393299,0.0524399,0.0393299,0.0589949,0.0589949,0.00655499,0.0125082,0.00655499,0.002185,0,0.002185,0.0275181,0.0375247,0.00436999,0,0.002185,0.00655499,0.019665,0.010925
COG11602,0.0800527,0.965965,0.0250165,0.0600395,0.18264,0.0250165,0.61286,0.0475313,0.0375247,0.0250165,0.0325214,0.0400263,0.035023,0.035023,0.0250165,0.61286,0.0100066,0.0200132,0.0811735,0.158288,0.543863,0.844205,0.0150099,0.0150099,0.0365281,0.0125082,0.0300198,0.0100066
COG116,0.892909,0.0713473,0.353105,0.535745,0.0125082,0.292225,0.0655624,0.446454,0.381516,0.33687,0.316577,0.300342,0.418044,0.418044,0.564156,0.0269963,0.418044,0.405868,0.0150099,0.00750494,0.0154264,0.0462793,0.231345,0.381516,0.00750494,0.734621,0.803618,0.0366378
COG1161,0.0212114,0,0.025068,0.0462793,0.0134981,0.019283,0,0.0308529,0.0347095,0.0366378,0.0173547,0.025068,0.0289246,0.0289246,0.00964152,0,0.00771322,0.0019283,0.00578491,0.0115698,0,0,0.0019283,0.00964152,0.00578491,0.0115698,0.0424227,1.12831
COG11614,0,0.081336,0,0,0,0,0.072922,0,0,0,0,0,0,0,0,0.0168281,0,0,0,0,0.00280469,0.00560938,0,0,0,0,0,0
